location_id;latitude;longitude;altitude_m;timestamp_utc;year;month;day;hour;day_of_year;solar_elevation_deg;solar_azimuth_deg;air_mass;sun_study_current_time;qa_flag;lux;ghi
Location_F;37.9571;23.6628;10.0;2025-02-19T06:00:00+00:00;2025;2;19;6;50;8.62;111.43;6.4071;7.577;;2811.0;87.9
Location_F;37.9571;23.6628;10.0;2025-02-19T07:00:00+00:00;2025;2;19;7;50;19.14;121.99;3.0269;8.578;;9208.4;284.9
Location_F;37.9571;23.6628;10.0;2025-02-19T08:00:00+00:00;2025;2;19;8;50;28.43;134.47;2.0938;9.578;;14000.8;466.6
Location_F;37.9571;23.6628;10.0;2025-02-19T09:00:00+00:00;2025;2;19;9;50;35.73;149.57;1.7092;10.578;;17056.5;605.1
Location_F;37.9571;23.6628;10.0;2025-02-19T10:00:00+00:00;2025;2;19;10;50;40.1;167.42;1.5503;11.578;;18992.9;685.5
Location_F;37.9571;23.6628;10.0;2025-02-19T11:00:00+00:00;2025;2;19;11;50;40.71;186.77;1.5309;12.578;;19665.0;702.1
Location_F;37.9571;23.6628;10.0;2025-02-19T12:00:00+00:00;2025;2;19;12;50;37.45;205.29;1.6418;13.578;;18681.2;653.1
Location_F;37.9571;23.6628;10.0;2025-02-19T13:00:00+00:00;2025;2;19;13;50;30.95;221.29;1.939;14.578;;16486.3;547.5
Location_F;37.9571;23.6628;10.0;2025-02-19T14:00:00+00:00;2025;2;19;14;50;22.19;234.53;2.6327;15.578;;13070.0;390.9
Location_F;37.9571;23.6628;10.0;2025-02-19T15:00:00+00:00;2025;2;19;15;50;11.99;245.61;4.7138;16.578;;5276.2;200.4
Location_F;37.9571;23.6628;10.0;2025-02-28T06:00:00+00:00;2025;2;28;6;59;11.03;109.12;5.0973;7.577;;3607.2;122.9
Location_F;37.9571;23.6628;10.0;2025-02-28T07:00:00+00:00;2025;2;28;7;59;21.76;119.81;2.6813;8.578;;10902.5;324.3
Location_F;37.9571;23.6628;10.0;2025-02-28T08:00:00+00:00;2025;2;28;8;59;31.31;132.55;1.9191;9.578;;15162.0;506.4
Location_F;37.9571;23.6628;10.0;2025-02-28T09:00:00+00:00;2025;2;28;9;59;38.88;148.22;1.5905;10.578;;18224.8;644.3
Location_F;37.9571;23.6628;10.0;2025-02-28T10:00:00+00:00;2025;2;28;10;59;43.42;167.06;1.453;11.578;;20041.6;722.0
Location_F;37.9571;23.6628;10.0;2025-02-28T11:00:00+00:00;2025;2;28;11;59;43.99;187.65;1.4382;12.578;;20538.5;735.4
Location_F;37.9571;23.6628;10.0;2025-02-28T12:00:00+00:00;2025;2;28;12;59;40.44;207.19;1.5394;13.578;;19785.9;682.9
Location_F;37.9571;23.6628;10.0;2025-02-28T13:00:00+00:00;2025;2;28;13;59;33.58;223.74;1.8042;14.578;;17421.8;575.2
Location_F;37.9571;23.6628;10.0;2025-02-28T14:00:00+00:00;2025;2;28;14;59;24.47;237.19;2.4036;15.578;;14083.1;417.2
Location_F;37.9571;23.6628;10.0;2025-02-28T15:00:00+00:00;2025;2;28;15;59;13.99;248.35;4.0732;16.578;;6755.6;225.8
Location_F;37.9571;23.6628;10.0;2025-03-01T06:00:00+00:00;2025;3;1;6;60;11.31;108.86;4.9773;7.577;;3738.2;129.0
Location_F;37.9571;23.6628;10.0;2025-03-01T07:00:00+00:00;2025;3;1;7;60;22.07;119.56;2.6464;8.578;;11004.7;332.1
Location_F;37.9571;23.6628;10.0;2025-03-01T08:00:00+00:00;2025;3;1;8;60;31.65;132.33;1.9009;9.578;;15087.6;515.5
Location_F;37.9571;23.6628;10.0;2025-03-01T09:00:00+00:00;2025;3;1;9;60;39.25;148.07;1.5781;10.578;;18285.1;654.2
Location_F;37.9571;23.6628;10.0;2025-03-01T10:00:00+00:00;2025;3;1;10;60;43.8;167.03;1.4429;11.578;;20106.5;733.0
Location_F;37.9571;23.6628;10.0;2025-03-01T11:00:00+00:00;2025;3;1;11;60;44.36;187.77;1.4286;12.578;;20686.3;746.9
Location_F;37.9571;23.6628;10.0;2025-03-01T12:00:00+00:00;2025;3;1;12;60;40.78;207.43;1.5289;13.578;;19860.4;694.7
Location_F;37.9571;23.6628;10.0;2025-03-01T13:00:00+00:00;2025;3;1;13;60;33.87;224.04;1.7906;14.578;;17642.0;582.2
Location_F;37.9571;23.6628;10.0;2025-03-01T14:00:00+00:00;2025;3;1;14;60;24.72;237.51;2.381;15.578;;14223.9;418.0
Location_F;37.9571;23.6628;10.0;2025-03-01T15:00:00+00:00;2025;3;1;15;60;14.21;248.68;4.0135;16.578;;7006.9;220.7
Location_F;37.9571;23.6628;10.0;2025-03-11T06:00:00+00:00;2025;3;11;6;70;14.27;106.25;3.9966;7.577;;5352.6;178.1
Location_F;37.9571;23.6628;10.0;2025-03-11T07:00:00+00:00;2025;3;11;7;70;25.25;117.06;2.3348;8.578;;12372.2;386.6
Location_F;37.9571;23.6628;10.0;2025-03-11T08:00:00+00:00;2025;3;11;8;70;35.11;130.12;1.7354;9.578;;16518.3;569.6
Location_F;37.9571;23.6628;10.0;2025-03-11T09:00:00+00:00;2025;3;11;9;70;43.0;146.56;1.4644;10.578;;19556.2;705.5
Location_F;37.9571;23.6628;10.0;2025-03-11T10:00:00+00:00;2025;3;11;10;70;47.72;166.85;1.3502;11.578;;21482.1;778.1
Location_F;37.9571;23.6628;10.0;2025-03-11T11:00:00+00:00;2025;3;11;11;70;48.14;189.27;1.3413;12.578;;21791.5;785.1
Location_F;37.9571;23.6628;10.0;2025-03-11T12:00:00+00:00;2025;3;11;12;70;44.14;210.16;1.4342;13.578;;21036.1;726.3
Location_F;37.9571;23.6628;10.0;2025-03-11T13:00:00+00:00;2025;3;11;13;70;36.73;227.32;1.669;14.578;;18677.4;610.0
Location_F;37.9571;23.6628;10.0;2025-03-11T14:00:00+00:00;2025;3;11;14;70;27.16;240.92;2.1828;15.578;;15289.4;443.2
Location_F;37.9571;23.6628;10.0;2025-03-11T15:00:00+00:00;2025;3;11;15;70;16.35;252.08;3.5131;16.578;;8766.1;244.2
Location_F;37.9571;23.6628;10.0;2025-03-21T05:00:00+00:00;2025;3;21;5;80;5.76;93.98;9.1508;6.577;;2098.7;45.3
Location_F;37.9571;23.6628;10.0;2025-03-21T06:00:00+00:00;2025;3;21;6;80;17.36;103.6;3.3194;7.577;;7585.7;255.3
Location_F;37.9571;23.6628;10.0;2025-03-21T07:00:00+00:00;2025;3;21;7;80;28.52;114.48;2.0874;8.578;;13679.7;471.2
Location_F;37.9571;23.6628;10.0;2025-03-21T08:00:00+00:00;2025;3;21;8;80;38.66;127.8;1.5983;9.578;;17886.2;656.3
Location_F;37.9571;23.6628;10.0;2025-03-21T09:00:00+00:00;2025;3;21;9;80;46.85;144.98;1.3692;10.578;;20878.2;792.6
Location_F;37.9571;23.6628;10.0;2025-03-21T10:00:00+00:00;2025;3;21;10;80;51.73;166.84;1.2726;11.578;;22718.6;870.0
Location_F;37.9571;23.6628;10.0;2025-03-21T11:00:00+00:00;2025;3;21;11;80;51.95;191.23;1.2688;12.578;;23107.5;881.5
Location_F;37.9571;23.6628;10.0;2025-03-21T12:00:00+00:00;2025;3;21;12;80;47.43;213.45;1.3564;13.578;;22140.3;825.9
Location_F;37.9571;23.6628;10.0;2025-03-21T13:00:00+00:00;2025;3;21;13;80;39.47;231.04;1.5707;14.578;;19719.7;707.6
Location_F;37.9571;23.6628;10.0;2025-03-21T14:00:00+00:00;2025;3;21;14;80;29.47;244.64;2.0265;15.578;;16203.9;536.4
Location_F;37.9571;23.6628;10.0;2025-03-21T15:00:00+00:00;2025;3;21;15;80;18.38;255.7;3.1443;16.578;;10729.8;327.5
Location_F;37.9571;23.6628;10.0;2025-03-21T16:00:00+00:00;2025;3;21;16;80;6.81;265.41;7.9169;17.578;lux_dropout;1957.6;108.9
Location_F;37.9571;23.6628;10.0;2025-03-31T05:00:00+00:00;2025;3;31;5;90;8.72;91.33;6.3381;6.577;;2807.0;75.9
Location_F;37.9571;23.6628;10.0;2025-03-31T06:00:00+00:00;2025;3;31;6;90;20.42;100.91;2.8464;7.577;;10200.9;281.2
Location_F;37.9571;23.6628;10.0;2025-03-31T07:00:00+00:00;2025;3;31;7;90;31.76;111.79;1.8951;8.578;;15040.1;491.7
Location_F;37.9571;23.6628;10.0;2025-03-31T08:00:00+00:00;2025;3;31;8;90;42.16;125.29;1.4879;9.578;;19115.1;671.8
Location_F;37.9571;23.6628;10.0;2025-03-31T09:00:00+00:00;2025;3;31;9;90;50.67;143.24;1.2917;10.578;;21993.7;803.8
Location_F;37.9571;23.6628;10.0;2025-03-31T10:00:00+00:00;2025;3;31;10;90;55.72;166.9;1.2094;11.578;;23887.4;869.2
Location_F;37.9571;23.6628;10.0;2025-03-31T11:00:00+00:00;2025;3;31;11;90;55.68;193.6;1.2099;12.578;;24240.7;868.9
Location_F;37.9571;23.6628;10.0;2025-03-31T12:00:00+00:00;2025;3;31;12;90;50.58;217.19;1.2934;13.578;;22921.1;802.9
Location_F;37.9571;23.6628;10.0;2025-03-31T13:00:00+00:00;2025;3;31;13;90;42.04;235.07;1.4914;14.578;;20626.1;679.6
Location_F;37.9571;23.6628;10.0;2025-03-31T14:00:00+00:00;2025;3;31;14;90;31.63;248.54;1.9021;15.578;;17031.4;506.1
Location_F;37.9571;23.6628;10.0;2025-03-31T15:00:00+00:00;2025;3;31;15;90;20.29;259.4;2.8634;16.578;;12624.6;300.2
Location_F;37.9571;23.6628;10.0;2025-03-31T16:00:00+00:00;2025;3;31;16;90;8.61;268.99;6.4151;17.578;lux_dropout;2062.5;101.9
Location_F;37.9571;23.6628;10.0;2025-04-01T05:00:00+00:00;2025;4;1;5;91;9.01;91.07;6.1493;6.577;;2885.9;73.4
Location_F;37.9571;23.6628;10.0;2025-04-01T06:00:00+00:00;2025;4;1;6;91;20.72;100.64;2.8076;7.577;;10317.0;272.9
Location_F;37.9571;23.6628;10.0;2025-04-01T07:00:00+00:00;2025;4;1;7;91;32.08;111.51;1.8785;8.578;;15174.4;482.3
Location_F;37.9571;23.6628;10.0;2025-04-01T08:00:00+00:00;2025;4;1;8;91;42.5;125.03;1.4782;9.578;;19211.5;662.2
Location_F;37.9571;23.6628;10.0;2025-04-01T09:00:00+00:00;2025;4;1;9;91;51.04;143.05;1.2848;10.578;;22222.0;794.1
Location_F;37.9571;23.6628;10.0;2025-04-01T10:00:00+00:00;2025;4;1;10;91;56.11;166.9;1.2038;11.578;;23893.8;863.0
Location_F;37.9571;23.6628;10.0;2025-04-01T11:00:00+00:00;2025;4;1;11;91;56.05;193.86;1.2047;12.578;;24265.2;866.3
Location_F;37.9571;23.6628;10.0;2025-04-01T12:00:00+00:00;2025;4;1;12;91;50.88;217.58;1.2878;13.578;;23124.0;803.7
Location_F;37.9571;23.6628;10.0;2025-04-01T13:00:00+00:00;2025;4;1;13;91;42.28;235.48;1.4844;14.578;;20618.3;681.6
Location_F;37.9571;23.6628;10.0;2025-04-01T14:00:00+00:00;2025;4;1;14;91;31.83;248.93;1.8911;15.578;;17131.3;509.0
Location_F;37.9571;23.6628;10.0;2025-04-01T15:00:00+00:00;2025;4;1;15;91;20.48;259.77;2.839;16.578;;12652.9;303.8
Location_F;37.9571;23.6628;10.0;2025-04-01T16:00:00+00:00;2025;4;1;16;91;8.78;269.34;6.2973;17.578;lux_dropout;2067.7;102.5
Location_F;37.9571;23.6628;10.0;2025-04-11T05:00:00+00:00;2025;4;11;5;101;11.84;88.46;4.7689;6.577;;4006.1;126.5
Location_F;37.9571;23.6628;10.0;2025-04-11T06:00:00+00:00;2025;4;11;6;101;23.61;97.92;2.4846;7.577;;11674.1;341.5
Location_F;37.9571;23.6628;10.0;2025-04-11T07:00:00+00:00;2025;4;11;7;101;35.11;108.7;1.7353;8.578;;16419.7;554.9
Location_F;37.9571;23.6628;10.0;2025-04-11T08:00:00+00:00;2025;4;11;8;101;45.79;122.29;1.3935;9.578;;20243.6;735.3
Location_F;37.9571;23.6628;10.0;2025-04-11T09:00:00+00:00;2025;4;11;9;101;54.67;141.02;1.2248;10.578;;23146.6;866.2
Location_F;37.9571;23.6628;10.0;2025-04-11T10:00:00+00:00;2025;4;11;10;101;59.94;166.92;1.1547;11.578;;24786.2;934.3
Location_F;37.9571;23.6628;10.0;2025-04-11T11:00:00+00:00;2025;4;11;11;101;59.58;196.62;1.1589;12.578;;25158.0;937.1
Location_F;37.9571;23.6628;10.0;2025-04-11T12:00:00+00:00;2025;4;11;12;101;53.77;221.69;1.2387;13.578;;24084.0;874.9
Location_F;37.9571;23.6628;10.0;2025-04-11T13:00:00+00:00;2025;4;11;13;101;44.61;239.67;1.4223;14.578;;21421.3;753.1
Location_F;37.9571;23.6628;10.0;2025-04-11T14:00:00+00:00;2025;4;11;14;101;33.8;252.84;1.7938;15.578;;17807.8;581.2
Location_F;37.9571;23.6628;10.0;2025-04-11T15:00:00+00:00;2025;4;11;15;101;22.26;263.41;2.6254;16.578;;13344.1;374.3
Location_F;37.9571;23.6628;10.0;2025-04-11T16:00:00+00:00;2025;4;11;16;101;10.5;272.8;5.3367;17.578;lux_dropout;2237.3;157.7
Location_F;37.9571;23.6628;10.0;2025-04-20T05:00:00+00:00;2025;4;20;5;110;14.17;86.16;4.0249;6.577;;5318.1;181.4
Location_F;37.9571;23.6628;10.0;2025-04-20T06:00:00+00:00;2025;4;20;6;110;25.96;95.47;2.2753;7.577;;12668.4;398.6
Location_F;37.9571;23.6628;10.0;2025-04-20T07:00:00+00:00;2025;4;20;7;110;37.57;106.09;1.6374;8.578;;17273.1;602.7
Location_F;37.9571;23.6628;10.0;2025-04-20T08:00:00+00:00;2025;4;20;8;110;48.47;119.63;1.3345;9.578;;21235.1;772.9
Location_F;37.9571;23.6628;10.0;2025-04-20T09:00:00+00:00;2025;4;20;9;110;57.68;138.87;1.1826;10.578;;24046.0;894.6
Location_F;37.9571;23.6628;10.0;2025-04-20T10:00:00+00:00;2025;4;20;10;110;63.17;166.78;1.12;11.578;;25593.5;959.2
Location_F;37.9571;23.6628;10.0;2025-04-20T11:00:00+00:00;2025;4;20;11;110;62.54;199.3;1.1263;12.578;;25790.7;960.7
Location_F;37.9571;23.6628;10.0;2025-04-20T12:00:00+00:00;2025;4;20;12;110;56.14;225.51;1.2034;13.578;;24532.8;898.8
Location_F;37.9571;23.6628;10.0;2025-04-20T13:00:00+00:00;2025;4;20;13;110;46.5;243.4;1.3771;14.578;;22089.1;776.2
Location_F;37.9571;23.6628;10.0;2025-04-20T14:00:00+00:00;2025;4;20;14;110;35.42;256.23;1.7221;15.578;;18553.6;603.9
Location_F;37.9571;23.6628;10.0;2025-04-20T15:00:00+00:00;2025;4;20;15;110;23.76;266.51;2.4701;16.578;;14038.8;397.0
Location_F;37.9571;23.6628;10.0;2025-04-20T16:00:00+00:00;2025;4;20;16;110;11.99;275.71;4.7125;17.578;;5299.8;181.8
Location_F;37.9571;23.6628;10.0;2025-04-30T05:00:00+00:00;2025;4;30;5;120;16.41;83.7;3.5017;6.577;;6915.3;194.9
Location_F;37.9571;23.6628;10.0;2025-04-30T06:00:00+00:00;2025;4;30;6;120;28.2;92.8;2.1092;7.577;;13523.9;413.3
Location_F;37.9571;23.6628;10.0;2025-04-30T07:00:00+00:00;2025;4;30;7;120;39.9;103.15;1.5566;8.578;;18071.3;619.7
Location_F;37.9571;23.6628;10.0;2025-04-30T08:00:00+00:00;2025;4;30;8;120;51.03;116.48;1.2851;9.578;;21934.3;791.6
Location_F;37.9571;23.6628;10.0;2025-04-30T09:00:00+00:00;2025;4;30;9;120;60.61;136.07;1.147;10.578;;24588.3;914.8
Location_F;37.9571;23.6628;10.0;2025-04-30T10:00:00+00:00;2025;4;30;10;120;66.43;166.28;1.0905;11.578;;26167.2;978.9
Location_F;37.9571;23.6628;10.0;2025-04-30T11:00:00+00:00;2025;4;30;11;120;65.53;202.31;1.0981;12.578;;26376.5;979.6
Location_F;37.9571;23.6628;10.0;2025-04-30T12:00:00+00:00;2025;4;30;12;120;58.49;229.7;1.1722;13.578;;25245.5;917.8
Location_F;37.9571;23.6628;10.0;2025-04-30T13:00:00+00:00;2025;4;30;13;120;48.39;247.33;1.3361;14.578;;22608.2;799.1
Location_F;37.9571;23.6628;10.0;2025-04-30T14:00:00+00:00;2025;4;30;14;120;37.07;259.71;1.6559;15.578;;19093.0;630.8
Location_F;37.9571;23.6628;10.0;2025-04-30T15:00:00+00:00;2025;4;30;15;120;25.33;269.65;2.3278;16.578;;14679.0;426.4
Location_F;37.9571;23.6628;10.0;2025-04-30T16:00:00+00:00;2025;4;30;16;120;13.58;278.62;4.1894;17.578;;6443.1;211.3
Location_F;37.9571;23.6628;10.0;2025-05-01T04:00:00+00:00;2025;5;1;4;121;5.11;74.64;10.1286;5.577;;1980.6;28.7
Location_F;37.9571;23.6628;10.0;2025-05-01T05:00:00+00:00;2025;5;1;5;121;16.61;83.46;3.4615;6.577;;7070.6;208.6
Location_F;37.9571;23.6628;10.0;2025-05-01T06:00:00+00:00;2025;5;1;6;121;28.4;92.53;2.0957;7.577;;13734.2;425.1
Location_F;37.9571;23.6628;10.0;2025-05-01T07:00:00+00:00;2025;5;1;7;121;40.11;102.86;1.55;8.578;;18248.4;628.6
Location_F;37.9571;23.6628;10.0;2025-05-01T08:00:00+00:00;2025;5;1;8;121;51.26;116.16;1.281;9.578;;22129.3;798.2
Location_F;37.9571;23.6628;10.0;2025-05-01T09:00:00+00:00;2025;5;1;9;121;60.88;135.77;1.144;10.578;;24938.4;919.6
Location_F;37.9571;23.6628;10.0;2025-05-01T10:00:00+00:00;2025;5;1;10;121;66.73;166.21;1.088;11.578;;26246.9;985.5
Location_F;37.9571;23.6628;10.0;2025-05-01T11:00:00+00:00;2025;5;1;11;121;65.81;202.61;1.0957;12.578;;26455.1;989.0
Location_F;37.9571;23.6628;10.0;2025-05-01T12:00:00+00:00;2025;5;1;12;121;58.71;230.11;1.1694;13.578;;25098.8;929.9
Location_F;37.9571;23.6628;10.0;2025-05-01T13:00:00+00:00;2025;5;1;13;121;48.57;247.7;1.3324;14.578;;22752.5;807.5
Location_F;37.9571;23.6628;10.0;2025-05-01T14:00:00+00:00;2025;5;1;14;121;37.23;260.04;1.65;15.578;;19046.4;636.0
Location_F;37.9571;23.6628;10.0;2025-05-01T15:00:00+00:00;2025;5;1;15;121;25.48;269.94;2.3151;16.578;;14704.1;430.5
Location_F;37.9571;23.6628;10.0;2025-05-01T16:00:00+00:00;2025;5;1;16;121;13.74;278.88;4.1447;17.578;;6562.5;213.4
Location_F;37.9571;23.6628;10.0;2025-05-11T04:00:00+00:00;2025;5;11;4;131;6.92;72.53;7.8027;5.577;;1941.0;51.8
Location_F;37.9571;23.6628;10.0;2025-05-11T05:00:00+00:00;2025;5;11;5;131;18.36;81.18;3.1474;6.577;;8543.4;239.3
Location_F;37.9571;23.6628;10.0;2025-05-11T06:00:00+00:00;2025;5;11;6;131;30.13;90.02;1.9867;7.577;;14405.3;450.4
Location_F;37.9571;23.6628;10.0;2025-05-11T07:00:00+00:00;2025;5;11;7;131;41.89;100.02;1.4956;8.578;;18805.3;647.5
Location_F;37.9571;23.6628;10.0;2025-05-11T08:00:00+00:00;2025;5;11;8;131;53.23;112.94;1.2474;9.578;;22518.5;810.8
Location_F;37.9571;23.6628;10.0;2025-05-11T09:00:00+00:00;2025;5;11;9;131;63.22;132.55;1.1195;10.578;;25304.1;926.7
Location_F;37.9571;23.6628;10.0;2025-05-11T10:00:00+00:00;2025;5;11;10;131;69.49;165.13;1.0672;11.578;;26787.0;986.1
Location_F;37.9571;23.6628;10.0;2025-05-11T11:00:00+00:00;2025;5;11;11;131;68.37;205.4;1.0752;12.578;;26852.0;984.3
Location_F;37.9571;23.6628;10.0;2025-05-11T12:00:00+00:00;2025;5;11;12;131;60.72;233.93;1.1458;13.578;;25678.3;921.7
Location_F;37.9571;23.6628;10.0;2025-05-11T13:00:00+00:00;2025;5;11;13;131;50.21;251.15;1.3002;14.578;;23079.5;801.7
Location_F;37.9571;23.6628;10.0;2025-05-11T14:00:00+00:00;2025;5;11;14;131;38.7;263.02;1.5967;15.578;;19819.9;635.5
Location_F;37.9571;23.6628;10.0;2025-05-11T15:00:00+00:00;2025;5;11;15;131;26.92;272.58;2.201;16.578;;15482.9;437.0
Location_F;37.9571;23.6628;10.0;2025-05-11T16:00:00+00:00;2025;5;11;16;131;15.22;281.3;3.7604;17.578;;7740.6;224.9
Location_F;37.9571;23.6628;10.0;2025-05-21T04:00:00+00:00;2025;5;21;4;141;8.27;70.67;6.6546;5.577;;2015.6;56.5
Location_F;37.9571;23.6628;10.0;2025-05-21T05:00:00+00:00;2025;5;21;5;141;19.62;79.16;2.956;6.577;;9657.1;227.5
Location_F;37.9571;23.6628;10.0;2025-05-21T06:00:00+00:00;2025;5;21;6;141;31.34;87.76;1.9174;7.577;;14855.2;429.4
Location_F;37.9571;23.6628;10.0;2025-05-21T07:00:00+00:00;2025;5;21;7;141;43.14;97.42;1.4606;8.578;;19256.8;623.1
Location_F;37.9571;23.6628;10.0;2025-05-21T08:00:00+00:00;2025;5;21;8;141;54.63;109.87;1.2255;9.578;;22987.0;784.9
Location_F;37.9571;23.6628;10.0;2025-05-21T09:00:00+00:00;2025;5;21;9;141;64.96;129.16;1.1032;10.578;;25630.8;900.4
Location_F;37.9571;23.6628;10.0;2025-05-21T10:00:00+00:00;2025;5;21;10;141;71.7;163.41;1.0528;11.578;;27059.5;963.5
Location_F;37.9571;23.6628;10.0;2025-05-21T11:00:00+00:00;2025;5;21;11;141;70.5;207.67;1.0604;12.578;;27129.3;966.8
Location_F;37.9571;23.6628;10.0;2025-05-21T12:00:00+00:00;2025;5;21;12;141;62.41;237.13;1.1277;13.578;;26121.5;910.4
Location_F;37.9571;23.6628;10.0;2025-05-21T13:00:00+00:00;2025;5;21;13;141;51.63;253.97;1.2744;14.578;;23688.6;796.1
Location_F;37.9571;23.6628;10.0;2025-05-21T14:00:00+00:00;2025;5;21;14;141;40.02;265.42;1.5529;15.578;;20101.4;635.8
Location_F;37.9571;23.6628;10.0;2025-05-21T15:00:00+00:00;2025;5;21;15;141;28.22;274.68;2.108;16.578;;15856.2;443.5
Location_F;37.9571;23.6628;10.0;2025-05-21T16:00:00+00:00;2025;5;21;16;141;16.58;283.19;3.4681;17.578;;8899.9;239.0
Location_F;37.9571;23.6628;10.0;2025-05-21T17:00:00+00:00;2025;5;21;17;141;5.41;291.77;9.657;18.578;lux_dropout;2000.8;59.6
Location_F;37.9571;23.6628;10.0;2025-05-31T04:00:00+00:00;2025;5;31;4;151;9.1;69.13;6.0957;5.577;;2055.0;79.0
Location_F;37.9571;23.6628;10.0;2025-05-31T05:00:00+00:00;2025;5;31;5;151;20.37;77.49;2.8537;6.577;;10291.6;266.4
Location_F;37.9571;23.6628;10.0;2025-05-31T06:00:00+00:00;2025;5;31;6;151;32.04;85.9;1.8801;7.577;;15154.2;472.0
Location_F;37.9571;23.6628;10.0;2025-05-31T07:00:00+00:00;2025;5;31;7;151;43.85;95.24;1.4417;8.578;;19448.4;662.3
Location_F;37.9571;23.6628;10.0;2025-05-31T08:00:00+00:00;2025;5;31;8;151;55.44;107.21;1.2134;9.578;;23225.8;820.3
Location_F;37.9571;23.6628;10.0;2025-05-31T09:00:00+00:00;2025;5;31;9;151;66.05;125.93;1.0937;10.578;;25860.0;933.2
Location_F;37.9571;23.6628;10.0;2025-05-31T10:00:00+00:00;2025;5;31;10;151;73.27;161.11;1.0437;11.578;;27142.1;992.3
Location_F;37.9571;23.6628;10.0;2025-05-31T11:00:00+00:00;2025;5;31;11;151;72.17;209.05;1.05;12.578;;27484.8;993.0
Location_F;37.9571;23.6628;10.0;2025-05-31T12:00:00+00:00;2025;5;31;12;151;63.78;239.43;1.1141;13.578;;26256.0;935.0
Location_F;37.9571;23.6628;10.0;2025-05-31T13:00:00+00:00;2025;5;31;13;151;52.83;255.98;1.254;14.578;;23875.0;825.2
Location_F;37.9571;23.6628;10.0;2025-05-31T14:00:00+00:00;2025;5;31;14;151;41.15;267.11;1.5176;15.578;;20440.5;670.7
Location_F;37.9571;23.6628;10.0;2025-05-31T15:00:00+00:00;2025;5;31;15;151;29.35;276.14;2.0339;16.578;;16265.3;483.9
Location_F;37.9571;23.6628;10.0;2025-05-31T16:00:00+00:00;2025;5;31;16;151;17.75;284.48;3.2492;17.578;;10002.5;280.2
Location_F;37.9571;23.6628;10.0;2025-05-31T17:00:00+00:00;2025;5;31;17;151;6.64;292.92;8.0931;18.578;;2612.0;89.0
Location_F;37.9571;23.6628;10.0;2025-06-01T04:00:00+00:00;2025;6;1;4;152;9.15;69.0;6.0619;5.577;;2054.7;83.5
Location_F;37.9571;23.6628;10.0;2025-06-01T05:00:00+00:00;2025;6;1;5;152;20.42;77.35;2.8474;6.577;;10317.8;273.3
Location_F;37.9571;23.6628;10.0;2025-06-01T06:00:00+00:00;2025;6;1;6;152;32.09;85.74;1.8779;7.577;;15105.9;479.1
Location_F;37.9571;23.6628;10.0;2025-06-01T07:00:00+00:00;2025;6;1;7;152;43.89;95.06;1.4406;8.578;;19479.4;670.3
Location_F;37.9571;23.6628;10.0;2025-06-01T08:00:00+00:00;2025;6;1;8;152;55.49;106.98;1.2127;9.578;;23292.2;829.2
Location_F;37.9571;23.6628;10.0;2025-06-01T09:00:00+00:00;2025;6;1;9;152;66.12;125.64;1.093;10.578;;25887.1;942.8
Location_F;37.9571;23.6628;10.0;2025-06-01T10:00:00+00:00;2025;6;1;10;152;73.39;160.86;1.0431;11.578;;27315.5;1002.3
Location_F;37.9571;23.6628;10.0;2025-06-01T11:00:00+00:00;2025;6;1;11;152;72.31;209.13;1.0492;12.578;;27457.6;1003.4
Location_F;37.9571;23.6628;10.0;2025-06-01T12:00:00+00:00;2025;6;1;12;152;63.89;239.6;1.113;13.578;;26393.5;945.7
Location_F;37.9571;23.6628;10.0;2025-06-01T13:00:00+00:00;2025;6;1;13;152;52.93;256.13;1.2522;14.578;;23943.5;831.8
Location_F;37.9571;23.6628;10.0;2025-06-01T14:00:00+00:00;2025;6;1;14;152;41.25;267.24;1.5145;15.578;;20575.3;671.7
Location_F;37.9571;23.6628;10.0;2025-06-01T15:00:00+00:00;2025;6;1;15;152;29.46;276.25;2.0275;16.578;;16353.2;478.7
Location_F;37.9571;23.6628;10.0;2025-06-01T16:00:00+00:00;2025;6;1;16;152;17.86;284.57;3.2311;17.578;;10050.0;270.0
Location_F;37.9571;23.6628;10.0;2025-06-01T17:00:00+00:00;2025;6;1;17;152;6.75;293.01;7.9774;18.578;;2755.2;81.6
Location_F;37.9571;23.6628;10.0;2025-06-11T04:00:00+00:00;2025;6;11;4;162;9.44;67.92;5.8945;5.577;;2064.2;90.0
Location_F;37.9571;23.6628;10.0;2025-06-11T05:00:00+00:00;2025;6;11;5;162;20.63;76.2;2.8196;6.577;;10380.8;278.7
Location_F;37.9571;23.6628;10.0;2025-06-11T06:00:00+00:00;2025;6;11;6;162;32.26;84.47;1.869;7.577;;15162.7;480.3
Location_F;37.9571;23.6628;10.0;2025-06-11T07:00:00+00:00;2025;6;11;7;162;44.06;93.56;1.4362;8.578;;19621.4;667.7
Location_F;37.9571;23.6628;10.0;2025-06-11T08:00:00+00:00;2025;6;11;8;162;55.72;105.09;1.2094;9.578;;23452.7;823.6
Location_F;37.9571;23.6628;10.0;2025-06-11T09:00:00+00:00;2025;6;11;9;162;66.54;123.14;1.0896;10.578;;25869.7;935.0
Location_F;37.9571;23.6628;10.0;2025-06-11T10:00:00+00:00;2025;6;11;10;162;74.22;158.36;1.0387;11.578;;27480.6;994.2
